month	SGL	SGM	SGH	SML	SMM	SMH	SVL	SVM	SVH	MGL	MGM	MGH	MML	MMM	MMH	MVL	MVM	MVH	BGL	BGM	BGH	BML	BMM	BMH	BVL	BVM	BVH
1988m6	.02267931	.03772213	.07421566	.03352761	.05751493	.05991089	.04482224	.06408172	.06816896	.03874168	.02918663	.02285386	.01629895	.04357354	.07719035	.05079747	.03581855	.04207785	.05243242	.05533971	.02720618	.05353941	.05870983	.0375974	.02705436	.04989798	.03317499
1988m7	.00874844	.02110111	.02233939	.04287257	.00833174	.0260636	.03474679	.03627898	.04698992	.00822275	.00788442	-.0040261	.02904938	.06021542	-.00636262	.03318464	.0356526	.01272338	-.00221615	.00815025	.00673792	.00998948	.00639189	.01908996	.02703069	.01210545	.00919364
1988m8	-.0273227	-.03473368	-.05226726	-.00699267	-.03055511	-.04018333	.00659866	-.01976429	-.00233777	-.06177904	-.05909228	-.07900687	-.0751617	-.07252606	-.11210734	-.04901827	-.06251863	-.04903883	-.0683724	-.06452249	-.06979757	-.06708296	-.04909978	-.07456793	-.0363039	-.03759013	-.04992442
1988m9	.00872391	.00300836	-.01609695	.02479337	.00944245	.00438296	.01109254	.0056033	-.00453194	.01109539	-.00228358	.00062451	.03758292	.01884082	.11610989	.04967234	.02779543	.03312109	.048539	.01575849	.07991044	.02335885	.02491374	.05959363	.0510867	.06258553	.08131235
1988m10	.01870358	.02682213	.02097441	.0212618	.03490905	.03397827	.03877325	.04189215	.03863822	.03509816	.02971022	.03198917	.0454643	.04837503	.01589489	.01759375	.06885471	.06009387	.02172924	.03731249	-.0178019	.04117727	.05895322	.04594661	.04343285	.04695129	.03976087
1988m11	-.04758392	-.01738264	-.0267453	-.01748135	-.01976522	-.02198149	-.01773405	-.00600044	.01332994	-.04626375	-.0508783	-.03888898	-.03522125	-.05376462	-.02386651	-.00794113	-.02757006	.03351759	-.05077382	-.03912431	-.0724413	-.04142663	-.03652096	-.03384095	-.04566224	-.04214911	-.00506768
1988m12	-.04272388	-.05596935	-.05706159	-.04615849	-.04584522	-.03168824	-.02391647	-.02359844	-.01604896	-.05653739	-.02451354	-.05185145	-.06204957	-.04040095	-.02846337	-.03521731	-.01505955	-.02964677	-.01740472	-.00636517	-.00672905	-.02483838	-.00767422	.0139278	-.01810372	-.01208894	-.02173475
1989m1	.09638726	.1057139	.07161626	.10265075	.10265629	.10061315	.0917544	.10784414	.06144864	.12384726	.12146506	.08841514	.12519563	.13798926	.15628107	.13382416	.11869704	.08445173	.14045854	.14317687	.12939572	.14470959	.15951743	.13525346	.16338799	.14657656	.10855214
1989m2	.02998421	.05167014	.05801563	.01516411	.02904996	.04198264	.05892191	.02337463	.04972253	.04067592	-.01190923	.026393	.02327147	.01744489	.01988187	.02677785	.0143387	.02466467	.00811563	.00393807	-.05310614	.00430938	.00264252	.00332361	.0045719	-.01389339	-.00964784
1989m3	.03387922	.01588208	.03196717	.04007476	.04021655	.04710403	.03073721	.02303796	.02043211	-.01057064	.03723839	.02917922	.03641677	.01016106	.05541378	.04561911	.02284595	-.00812433	.01773271	.0374402	.02604355	.03463676	.0258773	.00816176	.04280862	.03584646	.02112881
1989m4	-.005582	.00365999	.00860332	.02089434	.00365495	.02722405	.03209756	.01739001	.00870183	.00722249	-.00086794	-.01575532	.01065703	-.00627522	.01991397	.01430126	.01185812	-.0039448	.01899004	.03825895	.0070481	.00116202	.03567124	.02212915	.00500985	.03311683	.01473769
1989m5	.00465921	.0115124	.00839444	-.01666664	-.00158265	.01955028	.01670284	.02236712	.02405635	-.03751647	.04729109	-.004129	-.00236608	-.00766372	.00240235	.00236691	-.00268029	-.01294176	.00963666	.01331944	.0012417	.01850488	.00987419	.01053055	.01917701	-.00282381	.00610703
1989m6	.00518734	.00127921	-.02716445	-.01554629	-.00383643	-.00316927	-.00726997	-.00203072	.016039	.00021194	-.02028806	.03170683	.00140939	.01715946	-.02502295	.00770215	.00558952	.00937496	.020808	.01642783	-.003866	.00795406	.00279248	.01581952	-.00032136	.00368306	-.01149576
1989m7	.03637134	.00632333	.00477451	.03220654	.0391381	.0240469	.03274732	.02477045	.02508099	.0415647	.07928298	.0457697	.06318587	.04948925	.05136481	.0663491	.05689497	.06243413	.07690493	.0919067	.087555	.06767355	.05473956	.07870902	.08807337	.06272639	.08794293
1989m8	-.02344536	-.01706455	-.02501019	-.00862413	-.0180049	-.00242319	-.01749942	-.00591019	.00633963	.02095203	.02848847	.03460824	-.00976604	.00494479	-.00683115	-.01956984	-.01279629	.01686422	.03748469	.04641527	.04023689	.00595492	.01128686	-.00463999	.01874229	-.00795695	.01044587
1989m9	-.0461473	-.01654749	-.02396973	-.02461156	-.03818934	-.00439208	-.03672242	-.00014527	-.00593681	-.0369701	-.00011821	.01261882	-.01519515	-.01113605	-.00625869	-.00085941	-.0251654	-.02359444	-.04827946	-.03050814	-.0159884	-.05468626	-.01606251	-.0320292	-.0158176	-.00283477	-.04076325
1989m10	-.13586266	-.11546358	-.12419523	-.16541348	-.12113823	-.11518033	-.09537847	-.100286	-.11275159	-.09221836	-.11425619	-.06735088	-.14182417	-.0902137	-.11186198	-.07774106	-.12707758	-.1125581	-.07951836	-.08515075	-.06672331	-.108731	-.09513272	-.08291154	-.1211379	-.0922234	-.10727723
1989m11	-.01884287	-.00502403	-.00819559	-.02586719	-.02298175	-.01066291	-.00796458	-.00557467	.00395549	.0260939	.0105374	.00934517	.04019167	.00216907	.04630471	.02672901	.02363497	.00231281	.04530742	.08088779	.06063961	-.00009521	.02198838	.01925972	.02388749	.05279063	.0532546
1989m12	-.00045444	.01339704	.04164089	.02296957	.02994471	.02856543	.03728014	.01739946	.00983953	.04450701	.04746293	.03236367	.01868691	.03800619	.03671968	.04336311	.04188934	.01855209	.03456357	.03743269	.05448323	.08866641	.05249072	.05892169	.070315	.08836286	.06209109
1990m1	.00031854	.00426308	.01956835	-.00158911	-.00045152	.00799283	.03055889	.0001543	.01255446	-.02978868	.02199328	-.00469315	-.00239405	.01580661	-.00765757	.00743913	-.00440395	-.01543318	-.02711948	-.02416853	-.03236946	-.02920293	-.03324988	-.0256268	-.04009254	-.03751017	-.04009358
1990m2	-.07061373	-.02216779	-.02570129	-.06040113	-.04113005	-.02163444	-.05176379	-.04981867	-.02667596	.00582261	-.05098112	-.0210268	-.06615302	-.05233766	-.04425245	-.03624263	-.06995076	-.06058265	-.0585112	-.05179674	-.03016202	-.03664632	-.04159745	-.04738236	-.05078138	-.04493266	-.06153182
1990m3	-.05882793	.0003846	-.03850487	-.03445046	-.05991456	-.02711664	-.06381304	-.01003182	-.02900331	-.02971807	-.03292018	-.05447516	.00831327	-.00530154	.01240453	-.01585696	-.02790812	-.00776386	.00294178	-.00807664	.01793535	-.01880624	.02069143	.0150486	.01905644	-.01663861	.00730747
1990m4	-.07128452	-.02790781	-.08048206	-.06627829	-.03746158	-.05227328	-.06162657	-.04497517	-.02324376	-.10350483	-.05949924	-.07425958	-.05719562	-.06490746	-.03060438	-.02511277	-.06127116	-.06421235	-.05056701	-.0395031	-.05995871	-.07300715	-.05926634	-.01664026	-.08087233	-.05665974	-.04531305
1990m5	.0014218	.01661506	.0269237	.05713158	.04806833	.01383206	.04465199	.01565635	.02337444	.00107102	.07532437	.10157535	.12121627	.10520393	.10331875	.07878663	.09212296	.06469285	.11700806	.13426161	.11182605	.13078301	.10775047	.12737854	.07600704	.1020718	.1073393
1990m6	.01425	.01287506	.01917945	-.00313134	.01936839	.02299131	.03963398	.01822009	.0072151	-.01682752	.03639705	.04951413	.02797559	.00910443	.03075478	.02242622	.0469149	.03010426	.04854977	.01497617	.01061707	.0372067	.03768803	.01868341	.00723339	.04388786	.02666221
1990m7	-.04671941	.00100235	-.01961887	-.01521471	-.02607758	-.0130946	-.02489198	-.01561749	-.01307589	-.00088118	.00771194	.00265598	.00253086	-.02759537	-.00708438	-.02679484	-.02022999	-.03280904	-.04055715	-.01867243	-.04313311	-.03639951	-.02871108	-.02018197	-.0433796	-.01368404	-.00217465
1990m8	-.1114914	-.1046128	-.10895518	-.12074132	-.07529416	-.1107444	-.10275925	-.09328589	-.09687912	-.14040114	-.13615359	-.11388636	-.10722597	-.14510204	-.13182447	-.12990471	-.15278554	-.09999381	-.13148793	-.10454056	-.09611529	-.09120616	-.12488404	-.11442987	-.13320979	-.09195972	-.09723395
1990m9	-.12714966	-.083653	-.11180959	-.10357609	-.12458628	-.0877935	-.09462411	-.07588477	-.08625673	-.11102341	-.09186628	-.11349524	-.06981298	-.1074292	-.09000846	-.0933716	-.10029814	-.0919628	-.06032894	-.07091476	-.10565121	-.08859465	-.10948497	-.09235991	-.12904604	-.10354409	-.08783438
1990m10	-.03753461	-.02544495	-.03428183	-.01138835	.00133843	-.00809104	.00779791	-.01855507	.00749971	.03162473	-.03660818	-.01128077	.05849752	.0498951	.03527954	-.00405707	.02684155	.05342611	.03649589	.02548123	.021888	.05273456	.04131813	.04558885	.01733365	.05777806	.06082233
1990m11	-.06659618	-.05442438	-.01025563	-.04277637	-.01751664	-.02224473	-.00875038	-.04126729	.00012867	-.01919407	.00596815	-.00545096	.02852352	.00958412	-.03163787	.04594783	.02765587	.03649855	.01448838	.03427302	-.01195384	.05164553	.06987265	.0181878	.06557266	.03465622	.05083731
1990m12	-.03921712	-.00988111	-.02069085	-.00668977	-.02477988	.00355178	-.02294391	.00451596	-.00649202	-.0142134	.00692809	.01442247	.0314978	.01949267	.0173835	-.0172785	.00165387	.01422131	.02747875	-.00080922	.0370644	.01086815	-.01818792	.01208044	-.00518213	.02218484	.00980369
1991m1	-.07559738	-.03548271	-.03496158	-.03724622	-.03606176	-.03729899	-.08225821	-.07988991	-.04694482	-.04691146	-.05256525	-.0505514	-.03991412	-.01924032	-.02960524	-.08685344	-.03887255	-.0536831	-.00958155	-.0100104	-.01697962	.01014458	.00293847	-.02904109	-.01039448	-.01349318	-.02911344
1991m2	.21218105	.10331686	.11308851	.11955981	.14702935	.11322765	.21869111	.17235956	.12610961	.10540967	.20376099	.16871025	.19216332	.16873149	.161389	.23288704	.18899848	.1864239	.14069035	.14200995	.12312097	.15590925	.14674224	.12687898	.15776525	.15295393	.13705285
1991m3	.11291799	.12156432	.11061823	.10960956	.08922843	.09517816	.13595917	.12784387	.09443085	.07978336	.12078681	.05942597	.08451275	.0740991	.112892	.09212753	.06038304	.0742939	.04770271	.05398739	.05654302	.02151235	.01461845	.04578861	.03607021	.03106168	.03306041
1991m4	.03440392	.01454094	.01133353	.02021189	.01210183	.01161311	.00959309	.01010782	-.00291687	.0105518	-.00880767	.04716183	.03509652	-.00799991	-.01798007	-.03125292	-.00889924	.01650973	.00058027	.02251878	-.00205092	-.00354118	-.01730239	.02387292	.00116204	.02234266	.0081365
1991m5	-.05510353	-.00182378	.00555203	-.03635695	-.01539423	.00037624	-.09168982	-.04814937	-.03694066	-.01752372	-.02897021	-.02718102	-.04232766	.00023594	-.02179614	-.03424542	-.03727734	-.02322288	.00481507	-.01575691	.01307438	-.02318932	-.02116963	-.02341854	-.05124799	-.03120223	-.01270508
1991m6	-.02660794	-.02783431	-.02445912	-.06004088	-.02741501	-.02060215	-.08914951	-.069394	-.03471456	-.03290255	-.05782107	-.03841929	-.02831696	-.03088995	-.02959097	-.04763153	-.03168386	-.05049063	-.00309474	-.00128662	-.00320028	-.02882833	-.01548028	-.00589043	-.06208882	-.04628759	-.03189244
1991m7	.00128923	-.03368552	.01153191	.04795527	.00191286	.01469702	-.01623283	.01169142	-.00060751	.05399486	.01040167	-.01314815	.04054635	.02235308	.0173914	.00093139	.01140084	-.00599428	.0756351	.07587125	.06795403	.04844203	.08281879	.05078804	.04660607	.05772748	.05061488
1991m8	.02636235	.02964849	.03146536	.06243495	.03418838	.02522892	.0291694	.01239828	.00912902	.05802715	.06911807	.03904508	.04483541	.05335675	.05169071	.04659927	.05714357	.03991324	.00457536	.03878395	.02919892	.05208636	.03914883	.01822105	.05051355	.0526557	.0124044
1991m9	.07045193	.08592641	.04712953	.09612395	.05396116	.06226772	.10717039	.0672352	.06904958	.07162594	.08560439	.06321046	.06985105	.05285147	.03170651	.05130949	.05556765	.01896268	.02290456	-.02183915	.01321155	-.04646315	-.01639305	.00466051	.02911812	-.00862551	.01371852
1991m10	-.03763092	-.00203037	.01598199	-.04376138	-.00102871	.0199553	-.03394488	-.01396459	-.00722879	-.01330523	-.00350464	.08607336	-.067731	.00852236	.00384375	-.0890004	-.0313617	-.00774372	-.01936674	-.01618188	.01100463	-.06640033	-.03423898	-.01916293	.02052216	-.04302566	-.03271332
1991m11	-.0277594	-.00993222	-.00143904	.03262522	-.02189668	.00119108	-.0283046	-.01147483	-.03254288	-.04694633	-.01419648	-.0143583	-.05899894	-.04185028	-.02936453	-.07501022	-.08282435	-.01268499	-.03820056	-.02018883	-.01950751	-.11434009	-.04910175	-.03141441	-.11115552	-.08680354	-.08625078
1991m12	-.06491108	-.02910904	-.01857563	-.03570099	-.02976461	-.01683486	-.06858547	-.04074574	-.02871818	-.05240549	-.03090994	-.00088625	-.07009229	-.04407122	-.05367453	-.12544369	-.06241769	-.01867974	.00553942	.03437201	.02392014	-.01044434	.01726153	-.00305184	-.03054008	-.0334304	.00945745
1992m1	.04383414	-.01196356	.02665121	-.03484913	.02333303	.01306443	.05615958	-.03359535	.01195009	.03337834	.05594236	.07790518	.08607006	.06901561	.05942437	.08661807	.02605604	.05763041	.03629648	.04126632	.0730519	.04871655	.06256681	.07436118	.05173746	.01465306	.044825
1992m2	-.01072906	.00446305	.03445995	-.01017647	-.00914559	.01831053	.03274325	-.01366054	.01233745	-.00435617	.01310483	.02890853	-.00813578	.03581094	.02917493	-.002371	-.03641116	.02441201	.02713622	.01864764	.0074323	-.0247595	.01901235	.02639478	.00123104	-.03377844	.05129182
1992m3	-.10485695	-.04039821	-.01840086	-.06816918	-.03556725	-.01307074	-.07420935	-.05334994	-.03888876	-.08175292	-.01657667	-.03825962	-.09076438	-.0889577	-.03632486	-.08596622	-.02804463	-.05896324	-.03039126	-.04727875	-.0505563	-.01184943	-.02238658	-.04521468	-.0108753	-.07088943	-.05906704
1992m4	.09834371	.08541191	.08754725	.07271824	.12721692	.07708142	.24546902	.09366241	.06735798	.13932873	.10480067	.07613194	.11710194	.09717862	.12194751	.18884424	.1224732	.09056829	.10962499	.10298092	.11604235	.17645196	.11663704	.11956752	.16675866	.18789736	.18062308
1992m5	.13337146	.06337167	.06673871	.0963547	.08215987	.06511974	.05918526	.08729281	.05512488	.00558017	.03357924	.02140162	.06802783	.03103929	.04273349	.03266014	.03319211	.07254763	.00468302	-.01131073	.01920845	.03247861	.01486978	.00360216	-.00004703	.03562647	.02681062
1992m6	-.0822818	-.0401334	-.03720017	-.1010247	-.05393588	-.03736916	-.08446864	-.03617905	-.07256464	-.09885616	-.0739927	-.08867122	-.1049329	-.10456696	-.06517395	-.16455544	-.09143776	-.04730423	-.04954064	-.05641328	-.06836004	-.09924089	-.08391839	-.07538627	-.1294235	-.10347827	-.03061921
1992m7	-.10208833	-.08822455	-.0967422	-.12946416	-.11244326	-.07204956	-.09871802	-.12154006	-.09587426	-.09597507	-.11690386	-.13530337	-.14791525	-.08888973	-.08620422	-.21544078	-.17411375	-.07531139	-.09032007	-.08732391	-.0449112	-.11915206	-.07213923	-.08061933	-.18496576	-.10320372	-.06801094
1992m8	-.06789679	-.0735699	-.04918968	-.05138183	-.06494182	-.03894118	-.0877834	-.04036728	-.059869	-.047228	-.08996303	-.07375481	-.05843206	-.08974391	-.05457234	-.06960508	-.09332488	-.05587406	-.04009489	-.06062608	-.04054473	-.0847425	-.06068622	-.0414158	-.08363224	-.08579687	.02630643
1992m9	.02919882	.02261581	.01726279	.00066708	.00270154	-.01872798	.0521322	.01133098	.02303503	.07750019	.08008005	.07102773	.05815002	.12806659	.06712252	.07950913	.10596159	.07542003	.12960564	.06260734	.12002649	.04321162	.10969895	.09683265	.13457736	.13343388	.03982424
1992m10	-.01130841	-.00962168	.01476954	-.02534008	-.03577434	.00490868	.07136634	.00291199	-.0287729	.04675506	.01085328	.02159752	.04320581	-.02961103	.04510652	.10036445	.05503422	.0236804	.0383291	.0577201	.02545143	.02282812	.00469341	.01993712	.12330447	.06184459	.03696791
1992m11	.07104043	.027009	.0642261	.00411905	.03627823	.04781292	.14016094	.04755725	.04857762	.02712032	.04720765	.02411168	.04709416	.01535986	.05171159	.04233599	.05145041	.0465662	.02905678	.03842952	.02759707	.06900981	.05883827	.0584846	.03680128	.0195285	.07949747
1992m12	.07304606	.10696074	.09056775	.07107045	.07040789	.09702285	.09701525	.1474904	.03691818	.0763121	.11818404	.09353737	.11983134	.14925623	.09102361	.08924824	.10482017	.10969234	.06509002	.04390646	.07318734	.07734252	.06713016	.07218212	.09069011	.09862927	.06341911
1993m1	.07690016	.09292433	.12510289	.07612526	.09233848	.09980573	.14775765	.10931777	.12105904	.00296475	.07338931	.12220544	.02673595	.03560876	.05243779	.08206155	.05489475	.04911713	.00253209	-.0169748	.01404645	.00965387	-.01901592	-.00325263	.09628231	.02968166	-.00274046
1993m2	.05537015	.0446945	.07134697	.06622613	.04024258	.04827758	.07522051	.07007866	.05012476	-.00344861	.03635098	.01234319	.03691806	.01268988	.02750052	.05185434	.05572246	.02945313	-.00260151	.00814195	.0070735	.01796919	.03481041	.0404438	.07336302	.03610403	.04046213
1993m3	.0605532	.01577098	.02910428	.04833339	.04779446	.05714288	.04849677	.0534077	.05712521	.03297556	.02657396	.0172145	.01643709	.02680987	.04916759	.02758869	.03050168	.07229768	.0061759	.00611606	-.0199109	.0197724	.03305643	.03159333	.03701646	.01907579	.05192355
1993m4	.06228335	.02605955	.03177135	.04037756	.03709166	.04065995	.10966179	.07531541	.0488991	-.01139372	-.01346154	.0098473	.05497049	.0282022	.03720793	.0564309	.05819999	.03472978	.00714881	.01109206	.00119823	.01154495	-.00622049	-.00361488	.04544379	.01414181	-.02731589
1993m5	.03038968	.01825655	.04003422	.11184329	.03763099	.04171174	.13294598	.07553711	.07263884	.00292313	-.00140811	.03292514	.01681927	-.01606099	.03292486	.03556444	.01676853	-.01223405	.01820407	-.00701131	-.01506508	-.00075274	-.00053275	-.01284135	.02559336	.01226303	-.00997596
1993m6	.0235826	.02698524	.02476091	.01340502	.02139952	.0337073	.0572986	.04526338	.03799823	.00155164	-.00396621	.02455156	.02178034	.0321206	.05297523	.00907792	.02532916	.05659003	.01476634	.02361712	.01044378	.01833171	.01674292	.0316091	.03052198	.01892592	.00995722
1993m7	-.00900522	-.02307121	.00420417	.03424097	.03276908	.04183816	.01340921	-.00765562	-.00750378	.01831475	-.02694346	.00570051	-.04100167	.02204002	.0022234	.00130831	.04584627	.02625875	.03128833	-.01777341	.00086064	.02326923	.03325992	.05741155	.0485338	.04832527	.03824466
1993m8	.06515137	.07771527	.06960426	.07525219	.07020727	.07348097	.10813474	.14376152	.0860853	.06659607	.07484381	.03409009	.07631802	.07546266	.05853898	.10117624	.08420454	.07138576	.08631219	.06189471	.07771481	.05176864	.05451542	.07097945	.05695807	.07605885	.07608401
1993m9	.0141174	.00033213	.01230346	.02963444	.02244588	.00350882	.01326379	.00540244	.01877349	-.0657598	-.01650581	-.02024619	-.02942684	-.02019961	-.02887583	.03922541	-.01618715	-.00482832	-.02979145	-.0485791	-.06443429	-.0070339	-.01102688	-.03003173	-.01170758	-.00853199	-.02143185
1993m10	.04591428	.00966492	.03429374	-.00167331	.00497949	.06372646	.00584205	.03120275	.06458427	.01586467	.02384444	.01891381	.01617328	.02435421	.0519968	-.01007383	.02706656	.00115965	.02797583	.01291204	.02389216	.01753054	.03354974	.02497085	.03473625	.05599391	.03846795
1993m11	-.01518756	-.00409886	.02020172	-.03820965	-.01595018	.02143956	.01395715	.0071401	-.00004036	-.03569279	-.03621304	-.02286433	-.0344955	-.03996489	.0069543	-.05139835	-.01255614	-.02795056	.00318021	.00425055	.0129825	.00569039	.00902384	-.01378026	-.00051429	-.00459215	-.00019791
1993m12	.05096691	.04725327	.06928233	.02746984	.05436746	.07040874	.03992582	.05384162	.08143548	.04705658	.03638294	.08104157	.06656353	.08062042	.06075717	.05179687	.05196113	.08408316	.06205992	.08860419	.09814373	.08232742	.1009474	.08012249	.08594796	.13910097	.05827918
1994m1	.16001604	.12059048	.1137471	.10473519	.11599522	.12674203	.16530401	.12172537	.15524071	.11603784	.10279747	.1087837	.10836776	.11547383	.0996429	.13095217	.12347482	.13433134	.02379821	.07658598	.04675502	.03397111	.05678923	.07045685	.06616313	.0555135	.10546611
1994m2	.01253803	.00322225	.0078369	.05811378	.02423616	.00368548	.02619285	.01898777	.01427587	-.00847258	-.01676253	-.02033351	-.00078949	-.01233036	-.0003042	-.023513	-.00951969	.00465446	-.02705589	-.02958812	-.0506662	-.04196396	-.03487404	-.01416439	-.03524064	-.06070998	-.03326263
1994m3	-.0453554	-.04224231	-.04709116	-.06337901	-.04850077	-.03997639	-.0322209	.00172738	-.06809524	-.06089438	-.05744171	-.04899419	-.04773413	-.07249419	-.05757147	-.09858331	-.08170428	-.07985999	-.06286181	-.050687	-.04262366	-.02385682	-.04206605	-.05069811	-.02767741	-.02657845	-.07496439
1994m4	.03967956	.03735551	.02570033	.05944662	.00555484	.02175049	.03720623	.01436803	.037961	.02760305	-.01504852	.00050778	.01378075	.04702626	.0134582	.01602995	.02755844	.00921562	.01887059	.02443737	.01408286	.03213352	.01738113	.02545685	.01542032	-.0589908	.01716408
1994m5	-.01926344	-.01690033	-.01277983	-.00795078	-.00442945	.00562722	-.02775546	.01460463	-.02701156	-.01415395	-.01067847	-.04512176	-.01971764	-.06883029	-.08398599	-.0229647	-.05304457	-.05731821	-.06386294	-.07016627	-.0492406	-.05773935	-.05233644	-.06252702	-.04196791	-.0154935	-.07438869
1994m6	-.04045738	-.05103017	-.0361852	-.03899477	-.03983998	-.04373906	-.03254712	-.02582224	-.04266113	-.04179057	-.04469783	-.05307611	-.05478029	-.06053902	-.03651585	-.03521538	-.06153407	-.0555248	-.00177	-.0232225	-.02933203	-.03475931	-.02090731	-.02531078	-.00309027	-.00657269	-.02844346
1994m7	-.00016475	.01187645	.01257559	.0135357	.01247862	.02490637	.03060029	.0229411	.01376011	.02866288	.02620613	.04160854	.04491647	.04235488	.07402738	.02499703	.05866798	.04729989	.04020399	.07135649	.07657236	.07736489	.0724692	.07261954	.10400231	.09404369	.0642217
1994m8	.05636276	.02571969	.03125066	.03673872	.04812162	.01509551	.03619204	.07625881	.06221036	.05448715	.02039986	.03907661	.03364532	.01514693	.00888839	.04287721	.01874555	.02176025	.06085961	.03376133	.0509152	.04879115	.05508148	.05514729	.06771575	.1404102	.04671089
1994m9	-.03330599	-.02712619	-.02198153	-.01373252	-.03703731	-.02951819	.02325086	-.00550317	-.03700296	-.05620896	-.03325232	-.09578639	-.03727986	-.04964319	-.07222986	-.06609119	-.08948474	-.04504182	-.08166276	-.08297377	-.09955624	-.08226205	-.08068517	-.08413542	-.06923683	-.08149222	-.07261306
1994m10	-.02959877	-.01021789	-.01283919	-.01565408	-.02172683	-.0200597	-.03580942	-.02385657	-.01493967	-.01814955	-.00809114	-.01535752	-.00632102	-.01377927	-.00383094	-.02830399	.02713618	-.03203482	.00864574	.02316537	.00967914	-.00513013	.02606184	.0375019	.01132807	.02760881	.01259163
1994m11	.00426713	-.00180015	.00144001	-.03082953	-.01623764	-.00698332	-.00188014	-.01274081	.00158648	-.02658586	-.00439874	.01269772	.00516087	-.00052162	.01452804	-.00431915	.01139771	-.01268127	.01061062	.01702621	.01831674	.00517983	.00300765	.00559559	.00375613	-.0254967	-.00860177
1994m12	-.02683573	.0042918	-.00049676	.01437838	-.00442643	-.00685377	-.01274834	-.00618113	-.00338412	-.01663886	-.02391064	.02719732	-.03062321	.0006448	-.00534581	.00446931	-.00977801	-.03451649	.0007885	-.00140722	-.02595136	-.00072874	.01144251	.00173849	-.00200704	.02625053	.03372456
1995m1	-.02336886	-.02318438	-.0181442	-.00420175	-.01236389	-.00367599	-.0002866	.00711199	-.01175136	-.01743374	-.02496927	.04235949	-.03510632	-.0494927	-.02138812	-.05929878	-.02624058	-.0280245	.00866734	-.03957422	-.01914989	-.02647296	-.03052026	-.0436639	-.02271442	-.03310862	-.03952536
1995m2	-.03765434	-.00191596	-.0083964	-.01686324	-.04004596	-.02286784	-.02974827	-.02440201	-.00774538	-.03275661	-.0284193	.00439691	.01663475	-.01980978	.00701489	-.02590072	-.00075294	-.01215255	.00338402	.00108807	-.00431068	-.00458451	.01675101	-.01840089	.01252702	.01624874	.02056813
1995m3	-.00029677	.01821961	.0098407	-.012573	.0092211	.00389231	.02441796	-.02065236	-.01196741	.04165002	.04944116	.01536864	.03909753	.01125467	.0432558	.07009868	.06560285	.07731764	.01473589	.07810532	.05035999	.04828876	-.01920067	-.01413254	.06403232	.04379845	-.00410626
1995m4	.01314915	.03049576	.0238965	.0366397	.02493768	.01794032	.02290453	.02763062	.0324445	.02871256	.03997057	.01925481	.018744	.03803698	.02975465	.02637971	.02902536	.02434535	.01730481	.02794892	.03296678	.02095165	.04749999	.03690967	.03150665	.01756455	.04864239
1995m5	.10237179	.03555011	.07268865	.06811787	.03438017	.0554263	.06223037	.04538444	.04948471	.03471644	.0115528	.06026146	.04562325	.0600314	.04333923	.05299787	.05546741	.03276775	.10780155	.04321231	.04667255	.01329323	.04526244	.03661754	.05065858	.05943702	.033892
1995m6	-.0199369	-.0185235	.00252542	.0015966	-.00101662	-.00398276	.00353979	-.00065999	.00017409	-.00089275	.02820786	.00203876	-.01050372	-.03033097	-.01569889	-.03034171	-.01046467	-.04161026	-.01673087	-.00013137	.02633184	-.0243816	-.00403308	-.00137722	-.01599239	-.00201295	-.01222514
1995m7	.03517629	.04039978	.02772728	.04089598	.07685357	.03976007	.00492471	.03603132	.03760077	.06847854	.04575552	.05441002	.04747013	.02898665	.06058492	.06580338	.05100247	.075882	.06087489	.05688057	.05459343	.03507524	.09023221	.12813165	.05565542	.05619484	.11557253
1995m8	.05237503	.0333666	.06332537	.0262855	.03016286	.01710518	.02981505	.04421999	.02487389	.0320362	.06147795	.04330363	.01831142	.03221416	.01257682	.01930796	-.01162237	-.01793697	.01570236	.03373155	.0149532	.00157079	.02649644	.03075184	.03039758	-.00801155	.00559265
1995m9	.01552285	.02101565	.008147	-.00201815	.01134443	.00016647	.00314994	-.00715437	.00493292	.0535899	.03742777	.03654394	-.00899885	.01232516	-.01978194	-.00980339	.00880034	-.0067271	-.04259576	.00509155	.03001448	-.03032533	.01937346	.04208242	-.00913342	-.02144978	.00091519
1995m10	-.00270154	.01101062	.00845129	-.02878359	.00435074	.01094217	-.00663958	-.02993679	-.01667927	-.00317703	.00266462	.02002617	-.02473406	-.01758236	-.0031776	-.02706432	.00491284	.00465967	.00002009	.00370169	.02633276	-.02985758	-.00642256	-.00228988	-.03437071	-.02447677	-.02040738
1995m11	.05339659	-.00114282	.02190139	.02166644	-.00831688	.00454761	.04184615	.02564559	.00261572	-.01353024	.01845511	.04538982	-.03421817	-.01610715	.00254192	.04224268	.00310985	.00735251	.00468033	.01775823	.01909633	.02389851	.01466849	.00350705	.00704638	.01944196	.06247353
1995m12	.02147053	-.00181514	.00661916	-.01221733	.00247253	.00022901	.00963944	.00606036	.01021807	.00289137	.02646338	.02621735	.00843822	-.02623889	.01015746	.04047904	.00782668	-.01540108	.00154614	.0061089	.02388911	.02405986	.01115885	.02324614	.02817077	.03220837	.04908644
1996m1	.00668045	.01861446	.02833893	.02628863	.02056566	.03793717	.01999295	.01911155	.01880321	.03580618	.01323279	.05799026	.07581064	.03094587	.06289736	.04464022	.04164528	.02082658	.02490497	.03873975	-.01293195	.03070687	.03398398	.00039191	.02694002	.02895582	.01068567
