month	SL	S2	S3	S4	SH	S2L	S22	S23	S24	S2H	M3L	M32	M33	M34	M3H	B4L	B42	B43	B44	B4H	BL	B2	B3	B4	BH
1982m1	.07919755	.07889446	.05446433	.0709109	.07035584	.13041741	.09569971	.05342079	.06423411	.07946231	.11997	.06328942	.07956047	.08507595	.07211801	.09303293	.06420362	.10619371	.09451566	.08893192	.04314883	.06942497	.0830309	.04938902	.07302128
1982m2	-.01849433	-.01450239	.0080652	.0038763	-.00025608	-.08649039	-.00181002	-.00149336	.02608751	.0103843	-.04966128	.00310813	-.02846873	-.04083083	.00530367	-.03853668	-.02163896	-.01964456	-.03133293	-.02995966	-.06673897	-.01721843	-.04728069	-.04937655	-.01599822
1982m3	.01675878	.03494982	.01588385	.02962918	.0468051	-.01961915	.02053145	-.01276986	.04573391	.07062564	.03226268	.03122124	.00476054	.0534883	.04269028	.05679327	.05613366	.0334229	.06886827	.01577411	.06474482	.04867842	.03730669	.03130843	.05633907
1982m4	-.00856046	-.00140101	-.01016169	-.00156431	-.01675465	.0635773	-.01396322	.01434083	-.0075222	-.01855165	.02619023	-.00976924	-.00402917	-.02478865	-.00488991	.0277809	.01371246	-.01183487	.01432773	.00599152	.04376123	-.03979787	.00455306	.03626208	-.00442061
1982m5	.02757713	.00636634	.02765647	.01968227	.02215924	.00774394	.00199857	.02455011	.02184993	.01867892	.03381832	.02681416	-.00684268	.02055788	.03403652	-.00459884	.00362875	-.00792562	.04565075	.01184771	.00824287	.01238562	.01237117	.03939928	.07117601
1982m6	-.03587448	-.04810067	-.02648279	-.03224589	-.02700468	-.11724169	-.05450783	-.02931492	-.03500495	-.07447516	-.05823455	-.04207659	-.03939638	-.04933208	-.04182535	-.04019526	-.0268336	-.03150857	-.05095746	-.03350296	-.07080486	-.03115381	-.04182111	-.02894083	-.02359416
1982m7	.00575181	.02748158	.02912492	.00601557	.00697407	-.0206312	-.01727114	.02637257	.01242795	-.01262751	.01851252	.0598541	.0211723	.06677884	.06904791	-.01637182	.03256079	.03881336	.0549022	.01809116	-.01700975	.02815879	.0431988	.056003	.05279124
1982m8	-.00452793	.00238278	-.00408659	-.01087436	.00985189	.0041112	-.01294322	.01912581	.00596748	.04707394	-.00398396	.02253214	.01283057	.00632991	.04534569	.03284132	.00105725	.03356715	.03143264	.03132944	.07486909	.03415457	.03817393	.05746858	.03907114
1982m9	-.00885721	.0258976	.0339477	.01687467	.02920769	-.09653384	.04679945	.01309136	.10041277	.06579863	-.0071063	.01655328	.02441239	.05850855	.05295474	-.02643507	-.0104949	.03028286	.03252852	.02524592	-.00719717	.04631792	.0673256	.08269239	.06175218
1982m10	.02646483	.02537044	.01406542	.02156819	.03674276	-.01816239	.00192771	-.03859615	.02613919	.04743211	-.00509235	.0522805	.03589757	.01436765	.02952202	.00658066	.03578039	.01676691	.03257362	.05054139	-.0056833	.07184039	.02783075	.00979032	.01897694
1982m11	.09618064	.03186312	.03812394	.02584712	.09483762	.08161482	.05853998	-.01022243	-.00796147	.10607857	-.00568082	.05113177	-.00360548	.04837002	.068051	-.03509618	-.01369721	.00596759	.05472608	.0763034	.01750792	-.01200654	.02960305	.0569697	.03823362
1982m12	.00811679	.03154989	.00564036	.03910825	.00123542	.0038594	.00804368	.00235384	-.01539446	.00634512	.02166269	.00525291	.00285909	.00801845	.01172037	.02644301	.02603729	.02921054	.04052649	-.01233378	.06271954	.00813689	.01172592	.02976133	.02086987
1983m1	.07949434	.02677012	.04673413	.05916925	.06620765	-.01002011	.04107668	.08850162	.00295877	.0621881	.03875433	.08263014	.0715288	-.00134066	.07665598	.01316902	.04824353	.07484333	.02752522	.02030941	.09450681	.04054194	-.01492952	.00878887	-.00756841
1983m2	.03775597	.06034031	.04546148	.0564047	.04038562	.04023774	.02976331	.01032166	.02354171	.05599249	.03278204	.031805	.0318179	.04639496	.0689238	.01660362	.03248343	.00888141	.06086168	.02775726	-.01486245	.00047094	.01014193	.02837626	-.00402851
1983m3	.03729069	.04553442	.03155883	.03736756	.03945661	.057687	.00623451	.05071427	.05126297	.04063604	.06277476	.041917	.07685226	.01177234	.05347804	.03944124	.04405799	.06934411	-.00019223	.01294991	.02596271	.09990121	.02655272	.0030864	-.01292704
1983m4	.09203364	.07138206	.05731681	.06596271	.02980044	.07465045	.03354624	.05993379	.04963144	.08060926	.04008773	.09881964	.07555858	.05145512	.01228191	.097415	.08211409	.0448464	.0881731	.07485229	.09507314	.10496346	.05721021	.08329282	.0716818
1983m5	-.00830725	.00674529	-.00581268	-.00961856	-.01612199	-.02048188	-.01086835	.01838243	-.00145171	.01087434	-.02641716	-.02647549	-.02724065	.00855405	-.00415654	-.00054798	-.00365039	-.00065733	-.04142884	.00601593	.02887531	-.01240144	.01063834	-.00149192	.02830356
1983m6	.03836643	.00840924	.04544814	.03042871	.01459522	.07357156	.05882599	.01204916	.08308451	.02308616	.07614431	.05813184	.04163109	.01654288	.06775447	.01731229	.04114077	.07962604	.05468796	.03119448	.05900395	.07429096	-.00004918	.06356043	.03656344
1983m7	.00072424	.00387893	.01834258	.01194396	-.00530974	.02586458	-.02250646	.00843344	.0689411	-.00992196	-.03021479	-.00905658	-.00848905	-.0284481	-.00801446	-.04066921	-.0386268	-.0115981	-.01851816	-.02290749	-.02348634	-.03718007	.0081517	-.03445202	-.05196363
1983m8	.03517956	.04972135	.01282274	.01525678	.01709149	.0359471	.04915809	-.01800109	.01311915	.02393645	.00430373	.00603648	.00738674	.01065039	.00306638	.0503538	.02972331	-.00768931	-.0107315	.00244258	.05065737	.04722865	.06401858	.0142524	-.02199379
1983m9	.00434083	.0056669	.02045667	.00964581	.01641932	-.00315039	.01475578	-.0298914	-.03532075	-.02170245	-.00372667	-.00099044	-.0099636	-.02755082	-.00938313	-.00798431	-.01667765	-.01055949	-.03581752	.00016707	-.02442019	.00979371	-.02622488	.01603002	.06060639
1983m10	-.01380613	-.02671417	-.01368089	-.01254136	-.00613696	.01307559	.02204198	.0119764	-.00648008	-.02056768	-.02591868	-.00829972	-.0300902	-.03794613	-.01430081	.00988949	-.00471261	-.02865403	-.03040132	-.01102672	.0109951	.01694902	.0192859	-.02448376	-.01863422
1983m11	.04841135	.03403673	.02796646	.04065553	.04652944	.0167569	.07920083	.10156202	.06014016	.02058864	.02820695	.05005162	.0664787	.04581751	.10424917	.04655191	.08353829	.05870206	.0766708	.07064031	.05462406	.06631215	.03876878	.06491426	.03677253
1983m12	.03711756	.05184174	.01930872	.01645755	.02392344	.02201706	.0497151	.05316307	.02280153	.035017	.08143899	.02328682	.04713043	.02320679	.03783983	.02100129	.04458302	.03748129	.09917734	.03068601	.0566681	.01848955	.04341906	.03048556	.00089191
1984m1	.09324451	.09020365	.08096452	.06242198	.07159885	.08382604	.04861925	.03274646	.05590676	.05277635	.10569789	.07478515	.05933952	.09470808	.0592877	.04916521	.0974805	.09447981	.08178787	.07140404	.04330826	.05421376	.06881751	.05405811	.06591391
1984m2	.02971155	.03064186	.0257621	.04295302	.02231307	.00978257	.06053051	.00932099	.00946642	.01940772	.00574792	-.009798	.02454331	-.01083415	.04538547	.00550662	.005742	-.01988761	.00547308	.01133154	.01201254	.00045185	-.01667345	.00341135	-.02974621
1984m3	.05101114	.06200942	.06759475	.04709087	.02116143	.0667716	.05198367	.05292969	.04178251	.05120034	.0447699	.02513726	.04666262	.01877738	.05796106	.07238744	.062881	.05660941	.03255645	.055233	.02191687	.0926837	.0871371	.06963083	.10935053
1984m4	.02510046	.00627851	.01336064	.01213205	.01462002	.02239255	.05909886	-.00856251	.01084553	.0427902	-.00884656	.00469018	.01319115	.01670167	.00336052	.03034398	.04347243	.01046327	.00972323	.08967043	.06079521	.00531707	.03480485	.06523442	.05712318
1984m5	-.06085873	-.05244564	-.07063232	-.08959409	-.09732657	-.08506813	-.11020033	-.09251555	-.06692441	-.11151819	-.09796902	-.08149737	-.10174602	-.09752926	-.12939683	-.12149209	-.11628966	-.08626297	-.11240685	-.12376061	-.04480306	-.08877749	-.12059567	-.127209	-.08996063
1984m6	.0219489	.02105882	.03027626	.02812978	.01118752	.06680024	.05284655	.04461017	.00164224	.00115293	.01801162	.03074384	.02749102	-.00386644	.00991453	.03947005	.03153628	.01848218	.01568719	.01593825	.03001371	.00508106	.02842042	.02838617	-.01452797
1984m7	-.04544007	-.0370316	-.03918229	-.04450307	-.04393828	-.02142298	-.03269506	-.01201373	-.05545574	-.03797448	-.00303697	-.03011139	-.01356014	-.01024384	-.03089835	-.0211343	-.02667566	.0341999	-.01162438	-.02661711	-.0158062	.00673293	-.037027	-.0761596	-.04219675
1984m8	.07461953	.05899708	.05178364	.0587363	.0577542	.07147433	.09366201	.07440302	.10836222	.14125821	.0957677	.08337812	.10078168	.16220124	.0976648	.07419749	.09729988	.08794848	.11927821	.09652997	.08954192	.05556534	.0721311	.07698969	.13019479
1984m9	.03156297	.03356682	.02477739	.00215825	.01876867	.02565452	.01648572	.03312241	.02680955	.03429583	.00961315	-.01453853	.01727163	.00063271	.01926207	.04306242	.02723678	.02084053	.06415939	.0157074	.02768885	.00497807	.02914292	.02528278	.06903606
1984m10	.02712291	.0295693	.01896539	.0371291	.04038392	-.00248633	.02366699	.02405281	.01769031	.04147636	.00579411	.01714218	.052365	.03405	.02899021	.04377494	-.00699609	.02717247	.04458457	.05526923	-.03221492	.01927641	.05017868	.01114179	.03881997
1984m11	.02613378	.03596054	.03654901	.03692931	.04080581	-.00227004	.02115328	.05508672	.07139841	.06146122	-.00968297	.06612488	.05692454	.05995658	.07789614	.05833295	.03685389	.04429828	.06494154	.04259243	-.02641496	.0423467	.01317693	.0348247	.05517078
1984m12	.03135707	.04690621	.05005389	.03329224	.05510037	.02157974	.1235666	.03794829	.04411308	.05601571	.01958289	.05876711	.03552751	.0392743	.04073926	.04161497	.00475345	.04098207	.03590745	.07058665	-.02837727	.02351748	.06200355	.0381508	.07185688
1985m1	.03381535	.0494231	.01983187	.03270409	.03919136	.05544639	-.02391171	-.00085048	.06378109	.02437262	-.01345396	.00825119	.01979523	.04475698	.01787635	-.00888416	.03469505	.04608443	.01168647	.04312357	-.10584227	.02092667	.02503729	.06487248	.03130082
1985m2	.03117541	.01061182	.01656418	.02805415	.03776383	-.01776417	-.02015928	.01196999	.01473457	.10855968	.00460566	-.00579942	-.00768912	.03235877	.03664618	-.04185854	-.01498847	-.01053774	-.00063425	.01354728	.01176633	-.01831319	-.00240087	-.01431221	-.02635727
1985m3	.03928362	.0401064	.01908252	.03925943	.06196321	.06153752	.07552581	.07727917	.0509607	.05889459	.02658469	.04152702	.04553159	.03539429	.052693	.01930514	-.01072766	-.00507492	.02300119	.05789093	.02399137	.03016278	.00908501	.0445	.01331612
1985m4	.03256736	.01558763	.02979963	.01231102	.0135775	-.02785748	.010876	.01657038	.00645357	.00704837	-.01059136	.03542338	.03325337	-.00123855	.01626844	.03746249	.02606296	.03448683	.03652735	.0441817	-.01142213	.00977717	-.00253957	.02390701	-.00594604
1985m5	.0138439	.00960492	.0242351	.04064736	.04837572	.04488558	-.01123764	.02600472	.05045059	-.00350417	.04015306	.04324597	.02222588	-.02840581	-.00289604	.07243951	.01529284	.03256955	.01958669	.07201314	-.07233514	.03911142	.03028506	-.01092169	.01730485
1985m6	-.0418176	-.03915022	-.0502897	-.04245598	-.04054642	-.06036181	-.0489958	-.07372275	-.0891918	-.08456375	-.07282663	-.07097442	-.07430695	-.10716792	-.06855168	-.09409915	-.02389185	-.10191142	-.07767724	-.04502958	-.16779252	-.06737314	-.05355314	-.04226092	-.03604834
1985m7	-.01149362	.01021579	.00925626	.04756226	.00006298	.05906159	.01207955	.03353061	.03557321	.01630341	.02989593	.01234284	.03778516	.01741369	.01365	.02149883	-.00989814	.05443758	-.0003222	.02151011	.07877406	.03216464	.00530105	.01290684	-.00602052
1985m8	.07599222	.05216456	.04536394	.03736608	.07112539	.06811235	.07938532	.08638885	.07420966	.03676248	.08154963	.0640762	.06589019	.05057946	.09552228	.07189048	.11078955	.08322381	.08856775	.08653317	.10261958	.07403322	.02802841	.0765048	.08051926
1985m9	.01393113	.01426904	.01858621	.02403387	.01371701	-.00553045	.00696555	-.01043925	-.01618013	-.02084524	-.03867598	.00668019	.01325138	-.03946	-.01844763	-.04734264	-.03519221	-.03386113	-.02604232	-.01009151	-.07473074	-.03066825	.02125099	-.02894978	-.03627317
1985m10	.02999838	.0541526	.04246732	.08222815	.05710408	.05529921	.07645377	.14797578	.10429494	.09639026	.07414171	.02120312	.14972448	.06347653	.09515774	.08728481	.08646085	.09236352	.09704917	.09306987	.05297951	.08452182	.08786717	.06064735	.08635454
1985m11	.0022092	.02675188	.01676732	.02694643	.02593895	-.01950256	.03260063	.01783506	.02170583	.04611119	.05123927	.00433126	.01600791	.00964956	.03834747	.01830533	.00180368	.02746191	-.00467941	.0155343	.04943617	.07953643	.04812423	.05268385	.02951657
1985m12	.01758773	-.02309951	-.00737906	-.00147349	-.02839142	-.01705643	-.03269043	.00079328	.00468352	-.00863103	-.01385821	-.00851929	-.02313363	-.03983994	-.04082248	.03173724	-.02142193	-.01260036	-.02954862	-.04259211	.0100755	-.0414153	-.00898675	-.00133141	-.01499954
1986m1	.03917987	.03700465	.0372632	.03698596	.02458929	.05296219	.07939495	.04691841	.07350648	.05066671	.02575399	.03586023	.03960067	.02458355	.03445486	-.03658774	.05368168	.01596184	.05057872	.00027934	.046215	-.00552138	.0170402	.0253447	.00982841
1986m2	.05987806	.05343988	.07544913	.09241247	.10403044	.04278134	.05372449	.10140413	.11325499	.0200077	.08717723	.04800458	.12815314	.07828346	.12273835	.06947063	.08618399	.11550264	.07443895	.08912918	.14977423	.09216124	.04857002	.10368662	.06111226
1986m3	.0053181	.03816212	.05127121	.06437992	.06895774	-.00492265	.03338273	.10847271	.0802594	.10053142	.03762627	.05428848	.09690055	.05464174	.11628081	.02786892	.03767075	.07741847	.07065256	.07660785	.03151997	.08966192	.07962256	.09024749	.12211598
1986m4	.05584536	.02093148	.06743476	.07425246	.04784039	.02897856	.09052953	.07415128	.05652455	.06707078	.07988089	.13777012	.05221112	.04415931	.05436816	.01946072	.04154358	.02190874	.03357674	-.00710131	.02900044	-.00481003	-.00260239	-.00422132	.01346692
1986m5	.01716217	-.0083662	.00788394	-.0028362	.00063574	-.00918509	-.02006369	-.01984275	-.03095833	-.03720222	-.02512686	-.00555294	-.02321385	-.0330796	-.01583695	-.01353857	-.02542588	-.02116817	-.00746823	-.00554283	-.0472578	-.05155778	.01001295	-.01873961	-.03906123
1986m6	.02764342	.04289061	.08084366	.03122053	.0283169	.02714971	-.00378172	.03810408	.04480878	.0653138	.00757107	.03099681	.01962988	.0227301	.12017963	-.00549322	.01163953	.02782082	.04477277	.03677184	.04901632	.020314	.04959318	.05418561	.01410963
1986m7	-.02635499	-.0181338	-.01703102	-.0128455	-.05656885	.01031689	-.00238819	-.03795843	-.0202343	-.06658313	-.04818294	-.06687606	-.06030276	-.03266365	-.04841968	-.0620202	-.02126737	-.08196219	-.04238235	-.06495539	-.1037312	-.04391629	-.04841129	-.04442953	-.05067223
1986m8	.01520277	.04198715	.03285481	.00223929	.02647211	.09559664	.01648994	.03385493	.04703461	-.00003055	.02725988	.02895332	.02352212	-.00477505	.01795839	.09277354	.03209043	.0698626	.04306397	.09093569	.04803381	.06352776	.09311429	.07032796	.09086536
1986m9	-.01751443	-.02005377	-.01733688	-.0070465	-.03263744	-.05079499	-.07656862	-.03824426	-.01399588	-.03945	-.03226518	-.07174532	-.05985586	-.04399914	-.02090198	-.04455637	-.06921834	-.04798595	-.05070386	-.06075506	-.06828056	-.04381222	-.00899118	-.0305224	-.10064268
1986m10	.05827731	.0404361	.02574648	.03664675	.04032958	.0204585	.00801125	.06027999	.04846969	.06243647	.05454366	.04529636	.02148212	.08145919	.04373366	.10393073	.03963992	.04054603	.06781423	.0038332	.04490983	.05752643	.04812892	.0469311	.05625669
1986m11	.04020764	.05066676	.03938768	.02820953	.04900852	.02356516	.03419575	.03360299	.05046433	.02815247	.05242201	.04303352	.05207648	.00421603	.00421427	.02276217	.06477694	.02964342	.00630765	.02862842	.02086338	.01748522	.00639792	.02251943	.04365614
1986m12	.02798401	.03743254	.03593044	.01166822	.02804308	.0201018	.0209487	-.00816014	.03789733	.00345377	.00972918	.01018687	.02187911	.01838562	.03178988	.01654204	-.00025294	.0074844	.02701902	.0124341	.07302917	.02277813	-.00571187	.02457303	.01607205
1987m1	.08416587	.07739701	.10057468	.10587138	.09846345	.08810557	.04741527	.07319087	.11556627	.12846339	.09333858	.04986506	.0643812	.12240266	.09388279	.10994549	.08131292	.08595475	.14917705	.1167366	.0606021	.06459761	.07932283	.09915814	.1076791
1987m2	.08747563	.0842828	.1207655	.09768321	.14358328	.05701517	.09725328	.06642495	.12590569	.0969432	.12807551	.04393508	.06673831	.07542888	.09820615	.06156515	.10360681	.09186731	.07609601	.08536346	.07955623	.08850468	.12509562	.10528666	.12610389
1987m3	.09410028	.07086599	.07797453	.08095968	.07745798	.08376377	.07025526	.07384002	.02942228	.07985676	.04145843	.13617374	.03676567	.04766808	.01718464	.10038849	.01941603	.01547266	.00492474	.06246533	.03788931	.04976206	-.01636968	-.00778724	.00405608
1987m4	.06295213	.03383787	.02130596	.05164787	.04504594	.04030191	.02994605	.0074253	.05768892	.04287157	.05698909	.02471659	.01381768	.02738681	.03656581	.01191429	.02659678	.03154638	.01272896	-.00313043	.08889585	.02825265	.02956602	.03330953	-.00010613
1987m5	.0925099	.07248782	.07648464	.09023117	.09508128	.07156223	.10238196	.08306828	.05761087	.06788125	.06906603	.08050027	.08148029	.07417283	.06502551	.0662982	.07228497	.09632257	.04728787	.06733745	.08449162	.08873243	.0815717	.05945608	.0656772
1987m6	.1041926	.16045464	.13612672	.15496727	.15082318	.08103412	.06797298	.08713271	.08139099	.14062891	.10181688	.09178442	.07118158	.12862331	.07392153	.09111393	.10862493	.10167958	.07242583	.06019127	-.0322993	.06292922	.02876072	.04482697	.04110573
1987m7	.15222034	.1124445	.13738943	.11972181	.12884037	.11754473	.0647902	.05695033	.06628796	.03500887	.06901723	.06019405	.05908208	.08578957	.08242146	.09647823	.06051764	.04236826	.06864835	.07359553	.07283838	.02127172	.04139986	.01579009	.05335079
1987m8	-.03922901	-.03873228	-.03552361	-.0264683	-.04037133	-.06309441	-.03755163	-.02330891	-.05560186	-.03138358	-.03571993	-.02721898	-.05950495	-.0276131	-.05041645	-.0715346	-.05628906	-.0561222	-.02014475	-.07590585	-.03778023	-.0378788	-.03284857	-.03799776	-.02280507
1987m9	.04205026	.04892417	.04897161	.06032323	.0432189	.04851753	.02285969	.02374023	.09602256	.04546381	.06792762	.04757079	.06657979	.05633256	.05686424	.07647499	.07012208	.06586139	.04193428	.04141389	.00377397	.04520654	.06514608	.06178122	.04141466
1987m10	-.19245177	-.20021169	-.23194607	-.23003025	-.24740447	-.21653626	-.20661294	-.29370863	-.25617043	-.27728957	-.27377618	-.27440653	-.23727673	-.31161889	-.33462817	-.3007555	-.25735021	-.24807811	-.32554736	-.33876282	-.25668291	-.24529657	-.24451173	-.33166496	-.31236482
1987m11	-.15970396	-.1379768	-.14953837	-.17646958	-.18278368	-.1382298	-.07201326	-.14720688	-.07598354	-.21426088	-.14301941	-.10845734	-.12996474	-.12058038	-.15182949	-.10192223	-.11032648	-.11055838	-.09798812	-.11705587	-.10534121	-.08309786	-.08814148	-.10030835	-.06211103
1987m12	.03953967	.0530147	.0686989	.07652735	.05355376	.11379888	.07678686	.16504807	.10360711	.16687896	.21166313	.11041	.12954696	.12803346	.13849941	.15949206	.12691576	.14879275	.17051876	.15523714	.10767866	.10455418	.09513372	.08543363	.10639962
1988m1	.06470608	.06240873	.06553489	.08561137	.08016556	.06829255	.073572	.02352112	.08541685	.11308849	.04998713	.04738302	.08065377	.07027879	.11710582	.04879685	.03545129	.05761483	.06411737	.10148422	.03743462	.03622185	.04453223	.05852002	.05680246
1988m2	.01389759	.00936718	.02774071	-.00134779	.00432672	-.0227762	.00239895	.00975667	.01962426	-.00587548	-.01447333	.01722435	.01795805	-.00427726	-.02052003	.02225687	-.01227633	-.01443727	.00632881	-.02126429	-.02143038	.00848091	-.0043213	-.01116966	-.00109749
1988m3	.00891975	.00771882	.029181	2.077e-06	-.00552585	-.00507254	.04846171	.01409502	.0231314	-.01094895	.03321455	.01528798	.00188213	-.02484752	-.00862005	-.01695651	.00806116	-.021627	.02191118	.00915282	-.03743325	-.02893602	-.01108128	-.01215977	.02435418
1988m4	.06794639	.01957086	.03916471	.03045884	.04028504	.01303741	.02306437	.04149222	.0280247	.07165175	.02317074	.02071521	.04063319	.04045294	.06983376	.06182229	.04994693	.05066367	.05967957	.03797746	.05233825	.08912394	.01909192	.03208262	.03740801
1988m5	.02946789	.04208173	.02486651	.03949772	.02411841	-.00483576	.04481992	.00455484	.00345863	.03497993	-.0023235	.01278154	.01498938	.02666965	-.0119298	-.02963212	.00633194	.0059861	.02423732	.01325542	-.0156283	.01387891	-.02406035	.00745015	-.00476275
1988m6	.02815257	.03923498	.06044036	.05616011	.05092269	.04823616	.01747338	.03995255	.03243882	.03223085	.03073746	.05100738	.04328779	.04967945	.05569255	.0560945	.05938094	.06132735	.03602739	.0289906	.03746628	.0332113	.06866811	.05483293	.00658294
1988m7	.01853511	.02844408	.00940233	.02512996	.01806699	.06556134	.03162942	-.0036277	.01275257	.02041641	-.01056854	.02935231	.02198107	.04318935	-.0150932	.01057611	.013124	.02861678	-.00471234	.05808795	.00843085	.01596126	-.01865868	-.01534908	.01968286
1988m8	-.02240634	-.02981457	-.04380152	-.03146698	-.05244661	-.05125059	-.0582328	-.08821193	-.03066149	-.09271614	-.04447651	-.06967546	-.04910029	-.09622776	-.09995541	-.05593877	-.02736257	-.0607037	-.06789346	-.07645313	-.05665201	-.05654579	-.02679517	-.04092153	-.0640046
1988m9	.0184168	.02243751	.03285037	.00202952	.00016302	.02606469	.01420128	.05424536	.03765982	.01323552	.06424116	.03337492	-.00460471	.00978132	.08824613	.05487733	.03567903	.01737404	.06588911	.07514235	.04441819	.0396894	.0337756	.0846499	.05996575
1988m10	.030004	.04008211	.04251783	.02497025	.03612011	.02663228	.04486122	.03315302	.05313723	.05454145	.04638868	.04563947	.05405585	.02811252	.02024731	.03584591	.07128492	.04511081	.04603029	.03504607	.0430213	.01298203	.01526581	.00822056	-.0030342
1988m11	-.02537482	-.02487724	-.02740389	-.02020644	-.00846532	-.02612834	-.03486844	-.06114939	-.03669606	.0130185	-.01314972	-.04586161	-.03580821	-.04417788	-.01456379	-.01378474	-.04633007	-.05593685	-.0345036	-.02256391	-.04022243	-.04736109	-.0235354	-.00141536	-.06102029
1988m12	-.03697145	-.05704469	-.03599878	-.04233101	-.03781066	-.03266929	-.05279192	-.0419621	-.01772246	-.03029429	-.05722043	-.03603187	-.01455547	-.03037916	-.0529095	-.05874626	-.01858511	-.02028914	-.01139964	.00498963	.02374223	-.0034834	.02126248	-.00629772	-.01224721
